salary_min,salary_is_predicted,created,title,redirect_url,id,adref,__CLASS__,salary_max,longitude,latitude,description,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name,location.area,location.__CLASS__,location.display_name,contract_time,contract_type
0.0,0,2026-07-17T10:48:06Z,"Travel MRI/CT/X-Ray Technician - $3,212 per week",https://www.adzuna.com/land/ad/5804950800?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=E0AF0F62C23DDD8F0D83D4FB94C9452402A36810,5804950800,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk1MDgwMCIsInMiOiItb1ptdWU2QjhSR0pjX21pcU1zOGpnIn0.CHH-m06OZypH36y7XeozQdAzBStu17HfDrB2jOdPGsI,Adzuna::API::Response::Job,167024.0,-109.48746,38.55864,"Wellspring Nurse Source is seeking a travel CT Technologist for a travel job in Moab, Utah. Job Description & Requirements Specialty: CT Technologist Discipline: Allied Health Professional Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel Wellspring Nurse Source Job ID 37565011. Pay package is based on 10 hour shifts and 40.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Allied MRI Tech…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Wellspring Nurse Source,"['US', 'Utah', 'Grand County', 'Moab']",Adzuna::API::Response::Location,"Moab, Grand County",,
0.0,0,2026-07-17T10:44:32Z,"Travel Outpatient Physical Therapist - Paying up to $2,072/week",https://www.adzuna.com/land/ad/5804950719?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=E72D723ECE3BE7F96EE54AB49CB7932DF4B1C31B,5804950719,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLW9abXVlNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTUwNzE5In0.Ci7T_0-leDGQILT7TdWw8jZnk3ngamgojObMiEttN30,Adzuna::API::Response::Job,107744.0,-79.471617,36.069221,"Vivian is looking for Travel Physical Therapist Therapys in Burlington, North Carolina paying up to $2,072/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disc…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'North Carolina', 'Alamance County', 'Alamance']",Adzuna::API::Response::Location,"Alamance, Alamance County",,
0.0,0,2026-07-17T10:44:32Z,"Travel Physical Therapist - Paying up to $2,609/week",https://www.adzuna.com/land/ad/5804950728?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=BA3D8806CE6D5DF9846DE0C4ECD033CFE2C46952,5804950728,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLW9abXVlNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTUwNzI4In0.61EZeOW13GaWts6FSIy5jgrp4hnQNH-dhpcSWemlkhk,Adzuna::API::Response::Job,135668.0,-82.585518,27.482339,"Vivian is looking for Travel Physical Therapist Therapys in Bradenton, Florida paying up to $2,609/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover job…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Florida', 'Manatee County', 'Cedar Hammock']",Adzuna::API::Response::Location,"Cedar Hammock, Manatee County",,
0.0,0,2026-07-17T10:44:32Z,"Travel Home Health Physical Therapist - Paying up to $2,640/week",https://www.adzuna.com/land/ad/5804950727?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=0F1B1A0A6D0C5E3A4774CCC9B66E1D13294B1C31,5804950727,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk1MDcyNyIsInMiOiItb1ptdWU2QjhSR0pjX21pcU1zOGpnIn0.wbAKkFxvefebgjd9NJB07P05jEMlbCRyMZvn6JvoFXY,Adzuna::API::Response::Job,137280.0,-71.547977,43.230539,"Vivian is looking for Travel Physical Therapist Therapys in Concord, New Hampshire paying up to $2,640/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'New Hampshire', 'Merrimack County', 'Concord']",Adzuna::API::Response::Location,"Concord, Merrimack County",,
0.0,0,2026-07-17T10:44:32Z,"Travel Physical Therapist - Paying up to $2,296/week",https://www.adzuna.com/land/ad/5804950723?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=F0C58FF7FCC811DB7B29D6132CFCEB77C2C90C0B,5804950723,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLW9abXVlNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTUwNzIzIn0.uCsDXMECAvrlwxduCpuZ49iyAPkBLy0MoajiM3gLeJA,Adzuna::API::Response::Job,119392.0,-88.05804,42.19944,"Vivian is looking for Travel Physical Therapist Therapys in Lake Zurich, Illinois paying up to $2,296/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover …",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Illinois', 'Lake County', 'Forest Lake']",Adzuna::API::Response::Location,"Forest Lake, Lake County",,
0.0,0,2026-07-17T10:44:32Z,"Travel Occupational Therapist - Paying up to $2,575/week",https://www.adzuna.com/land/ad/5804950720?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=F88CD2764477BD1C5AA36299BE0BF11498C0F415,5804950720,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk1MDcyMCIsInMiOiItb1ptdWU2QjhSR0pjX21pcU1zOGpnIn0.EGgbwlmSJepP-cc67kunPRMrSdsF64wXFEZtErQJs3c,Adzuna::API::Response::Job,133900.0,-117.164709,32.726967,"Vivian is looking for Travel Occupational Therapist Therapys in San Diego, California paying up to $2,575/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disco…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'California', 'San Diego County', 'San Diego']",Adzuna::API::Response::Location,"San Diego, San Diego County",,
0.0,0,2026-07-17T10:44:32Z,"Travel Skilled Nursing Facility (SNF) Occupational Therapist - Paying up to $2,326/week",https://www.adzuna.com/land/ad/5804950724?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=1B5A4614D692A25AB21A71D48F8B3B836E7D80AD,5804950724,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk1MDcyNCIsInMiOiItb1ptdWU2QjhSR0pjX21pcU1zOGpnIn0.eqON5Y55w-fOoBnLrq9uxrlbvA-nEhBbya4owvwgBBo,Adzuna::API::Response::Job,120952.0,-100.928139,37.043929,"Vivian is looking for Travel Occupational Therapist Therapys in Liberal, Kansas paying up to $2,326/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jo…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Kansas', 'Seward County', 'Liberal']",Adzuna::API::Response::Location,"Liberal, Seward County",,
0.0,0,2026-07-17T10:44:32Z,"Travel Skilled Nursing Facility (SNF) Physical Therapist - Paying up to $2,382/week",https://www.adzuna.com/land/ad/5804950722?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=6315A7E303E7A3510A94137238D64D9F240A0735,5804950722,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLW9abXVlNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTUwNzIyIn0.4IeHXPl-qzgEVJ19YfycEE41p0gMB0rd_SK-av__1XA,Adzuna::API::Response::Job,123864.0,-70.623324,41.563043,"Vivian is looking for Travel Physical Therapist Therapys in Falmouth, Massachusetts paying up to $2,382/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discove…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Massachusetts', 'Barnstable County', 'Falmouth']",Adzuna::API::Response::Location,"Falmouth, Barnstable County",,
0.0,0,2026-07-17T10:44:32Z,"Travel Home Health Physical Therapist - Paying up to $2,446/week",https://www.adzuna.com/land/ad/5804950731?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=411BA9F8818309EA7715675FA88F45EDB03A6405,5804950731,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk1MDczMSIsInMiOiItb1ptdWU2QjhSR0pjX21pcU1zOGpnIn0.ADOb_4O08WiCEWFScPKrZZGrx94l1n_o9xt0xZXEAbE,Adzuna::API::Response::Job,127192.0,-95.884034,36.095485,"Vivian is looking for Travel Physical Therapist Therapys in Tulsa, Oklahoma paying up to $2,446/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs m…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Oklahoma', 'Tulsa County', 'Williams']",Adzuna::API::Response::Location,"Williams, Tulsa County",,
0.0,0,2026-07-17T10:44:32Z,"Travel Skilled Nursing Facility (SNF) Physical Therapy Assistant - Paying up to $1,630/week",https://www.adzuna.com/land/ad/5804950733?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=4B64EA81146B1CEE64F63D38A6394107AC4232F3,5804950733,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk1MDczMyIsInMiOiItb1ptdWU2QjhSR0pjX21pcU1zOGpnIn0._qyUSt1r11YbnE-qYm5oAwwemIPfHgXB-ydEVYL-HHk,Adzuna::API::Response::Job,84760.0,-96.382912,35.838672,"Vivian is looking for Travel Physical Therapy Assistant Therapys in Bristow, Oklahoma paying up to $1,630/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disco…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Oklahoma', 'Creek County', 'Bristow']",Adzuna::API::Response::Location,"Bristow, Creek County",,
0.0,0,2026-07-17T10:44:31Z,"Travel Labor and Delivery Registered Nurse - $1,924 per week",https://www.adzuna.com/land/ad/5804950716?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=C724DDD0C733F4B75C3BF5F7EDD8F2A833A92CC4,5804950716,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLW9abXVlNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTUwNzE2In0.vk8n--Eztkfk1RTicP07wRaFk5OGlsFyoRZSQt8_d1Y,Adzuna::API::Response::Job,100048.0,-91.076,33.5351,"Supplemental Health Care is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Greenville, Mississippi. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Job Description: Step into a role where your Labor & Delivery skills make an immediate impact. Supplemental Health Care is connecting L&D RNs with standout hospital partners in Greenville, Missis…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Supplemental Health Care,"['US', 'Mississippi', 'Washington County', 'Winterville']",Adzuna::API::Response::Location,"Winterville, Washington County",,
0.0,0,2026-07-17T10:44:31Z,"Travel Long Term Acute Care RN - $1,723 per week",https://www.adzuna.com/land/ad/5804950714?se=-oZmue6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=70555A450A8CC9FBC907E8B1BD0FD40E6B21F7CA,5804950714,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLW9abXVlNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTUwNzE0In0.xnUD25t0nckeG6yBxEOAHCrN1cDxZUtMZFvxb9-IuAs,Adzuna::API::Response::Job,89596.0,-82.021537,41.447155,"Host Healthcare is seeking a travel nurse RN Long Term Acute Care for a travel nursing job in Avon, Ohio. Job Description & Requirements Specialty: Long Term Acute Care Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Host Healthcare Job ID a1fVX000003i997YAA. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN - Long Term Acute Care About Hos…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Host Healthcare,"['US', 'Ohio', 'Lorain County', 'Avon']",Adzuna::API::Response::Location,"Avon, Lorain County",,
