redirect_url,salary_min,adref,salary_is_predicted,created,longitude,latitude,contract_time,salary_max,description,id,title,__CLASS__,category.label,category.tag,category.__CLASS__,location.__CLASS__,location.display_name,location.area,company.display_name,company.__CLASS__,contract_type
https://www.adzuna.com/land/ad/5656276862?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=FB085D883FD3C6AC7BB88D537FB097CC86C629E5,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjI3Njg2MiIsInMiOiJ3anhlbTJRWjhSR1NLczZYQTA5bHR3In0.qGLhYF0Ex7lKkkZM79OEaCZhrW5sntDwg7q5RUHx5i4,0,2026-03-06T08:52:52Z,-87.60491,33.359875,,115752.0,"Vivian is looking for Travel Med Surg RNs in Northport, Alabama paying up to $2,226/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs most relevant…",5656276862,"Travel Nurse RN - Med Surg - Paying up to $2,226/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Northport, Tuscaloosa County","['US', 'Alabama', 'Tuscaloosa County', 'Northport']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276832?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=A3F1CFE9922F8645D1AD1CCFB3D62E750454A328,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2ODMyIn0._lDZ8SgFM9DmtFdhXSWv2M55lWQGyb1GQJM-4u5Vr94,0,2026-03-06T08:52:52Z,-82.622061,28.350803,,139620.0,"Vivian is looking for Travel ICU - Intensive Care Unit RNs in Hudson, Florida paying up to $2,685/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs…",5656276832,"Travel Nurse RN - ICU - Intensive Care Unit - Paying up to $2,685/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Port Richey, Pasco County","['US', 'Florida', 'Pasco County', 'Port Richey']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276848?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=C0529AD2BE443E5C780C6F7DBCCD43EEFD505EFF,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjI3Njg0OCIsInMiOiJ3anhlbTJRWjhSR1NLczZYQTA5bHR3In0.gS068U7zCZ-lTaBYqBAsXkc0vWDVdbjZ_NKc-7z0_Ho,0,2026-03-06T08:52:52Z,-111.674776,32.749147,,127608.0,"Vivian is looking for Travel ICU - Intensive Care Unit RNs in Mesa, Arizona paying up to $2,454/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs m…",5656276848,"Travel Nurse RN - ICU - Intensive Care Unit - Paying up to $2,454/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Arizona City, Pinal County","['US', 'Arizona', 'Pinal County', 'Arizona City']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276839?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=AFA91BC47AFBDCE6784BC4CA181CA5211A47AA4B,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2ODM5In0.D2r6Yihg_V6T6iNQJ07_csF4lLQ-TK0gwXC4Y2Nwm2k,0,2026-03-06T08:52:52Z,-74.432741,40.78062,,137904.0,"Vivian is looking for Travel ICU - Intensive Care Unit RNs in Morristown, New Jersey paying up to $2,652/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discov…",5656276839,"Travel Nurse RN - ICU - Intensive Care Unit - Paying up to $2,652/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Convent Station, Morris County","['US', 'New Jersey', 'Morris County', 'Convent Station']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276827?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=6F33D43EE6488B286D43808ACAC1B2931AD759F0,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjI3NjgyNyIsInMiOiJ3anhlbTJRWjhSR1NLczZYQTA5bHR3In0.qt8vd6-NDYz-IqikIIo2vLTAcAkXM-JjE61E_l4FM4c,0,2026-03-06T08:52:52Z,-122.326123,48.427703,,149032.0,"Vivian is looking for Travel Labor and Delivery RNs in Mount Vernon, Washington paying up to $2,866/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jo…",5656276827,"Travel Nurse RN - Labor and Delivery - Paying up to $2,866/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Decatur Island, Skagit County","['US', 'Washington', 'Skagit County', 'Decatur Island']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276818?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=ABBCA22AB50B890BEA814E402844CC52FBE5B271,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2ODE4In0.zfecY1YabdCjPxz1So6Vt801ppWdSsf0L3tX-gw_clw,0,2026-03-06T08:52:52Z,-90.063291,43.794971,,105872.0,"Vivian is looking for Travel Long Term Care RNs in Mauston, Wisconsin paying up to $2,036/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs most re…",5656276818,"Travel Nurse RN - Long Term Care - Paying up to $2,036/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Mauston, Juneau County","['US', 'Wisconsin', 'Juneau County', 'Mauston']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276859?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=2879687B48CE9522F39B2076EE006EAE2FD54F9E,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjI3Njg1OSIsInMiOiJ3anhlbTJRWjhSR1NLczZYQTA5bHR3In0.ZT1oEU-I-b2BcIZGVdvpTi6jTk8O61Nh5v9M-gv_Lw0,0,2026-03-06T08:52:52Z,-122.330833,47.606389,,112840.0,"Vivian is looking for Travel PICU - Pediatric Intensive Care RNs in Seattle, Washington paying up to $2,170/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and dis…",5656276859,"Travel Nurse RN - PICU - Pediatric Intensive Care - Paying up to $2,170/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Times Square, King County","['US', 'Washington', 'King County', 'Times Square']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276842?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=EEB043E07208E69ABA736671F0C456B3F01A9428,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2ODQyIn0.zCfAk0owbyTcr41XvNgkl0pz748GjmjMbloU39Kb37I,0,2026-03-06T08:52:52Z,-89.56446,44.54298,,131040.0,"Vivian is looking for Travel ICU - Intensive Care Unit RNs in Stevens Point, Wisconsin paying up to $2,520/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disc…",5656276842,"Travel Nurse RN - ICU - Intensive Care Unit - Paying up to $2,520/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Stevens Point, Portage County","['US', 'Wisconsin', 'Portage County', 'Stevens Point']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276857?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=19F19AC1517B6377502F4A6D66517BCEF3BF4BDD,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjI3Njg1NyIsInMiOiJ3anhlbTJRWjhSR1NLczZYQTA5bHR3In0.DDPRcPuGAHMO78lDZ8rRc-UE8YRJYi7mWl3cTqVEljA,0,2026-03-06T08:52:52Z,-110.918927,32.312638,,119600.0,"Vivian is looking for Travel Telemetry RNs in Tucson, Arizona paying up to $2,300/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs most relevant t…",5656276857,"Travel Nurse RN - Telemetry - Paying up to $2,300/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Little Tucson, Pima County","['US', 'Arizona', 'Pima County', 'Little Tucson']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276828?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=3353FA6E5DF8F004C0C0EEDA4B245103ECB032C4,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjI3NjgyOCIsInMiOiJ3anhlbTJRWjhSR1NLczZYQTA5bHR3In0.i_0hfL-jkD-R15xB3gLgfOgtAEMSXDCCoraEF653Tb4,0,2026-03-06T08:52:52Z,-122.508887,47.26295,,155532.0,"Vivian is looking for Travel Pediatrics OR - Operating Room RNs in Tacoma, Washington paying up to $2,991/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disco…",5656276828,"Travel Nurse RN - Pediatrics OR - Operating Room - Paying up to $2,991/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Fircrest, Pierce County","['US', 'Washington', 'Pierce County', 'Fircrest']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276843?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=947FBFF1D8A91C0D669A903A542A29F5CF14E40E,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2ODQzIn0.dOTyO5N9UYE6pYAznLXiOKOZr4PyaVcfbD-j0714ZVA,0,2026-03-06T08:52:52Z,-78.513833,38.035049,,138372.0,"Vivian is looking for Travel Telemetry RNs in Charlottesville, Virginia paying up to $2,661/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs most …",5656276843,"Travel Nurse RN - Telemetry - Paying up to $2,661/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Newcomb Hall, Charlottesville City","['US', 'Virginia', 'Charlottesville City', 'Newcomb Hall']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276820?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=C919905DC02814817BFA22865911C3DA56DE6DCE,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjI3NjgyMCIsInMiOiJ3anhlbTJRWjhSR1NLczZYQTA5bHR3In0.3UiTzp5foxuWxW8nhhP0aWBDknwFM7p2nXwRReuxtTk,0,2026-03-06T08:52:52Z,-79.87471,36.075981,,110188.0,"Vivian is looking for Travel Telemetry RNs in Greensboro, North Carolina paying up to $2,119/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs most…",5656276820,"Travel Nurse RN - Telemetry Med Surg - Paying up to $2,119/week",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Country Park Acres, Guilford County","['US', 'North Carolina', 'Guilford County', 'Country Park Acres']",Vivian Health,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276817?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=832166B174CD1F50C7A88BA075EB57075FDAA187,147059.7,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2ODE3In0.3C3_m-M1lRdnl8-HqXgXhzvGpUqGlRRHwoB8x40iQy0,1,2026-03-06T08:52:51Z,-81.69938,41.448051,full_time,147059.7,"PURPOSE AND SCOPE: Supports FMCNA’s mission, vision, core values and customer service philosophy. Adheres to the FMCNA Compliance Program, including following all regulatory and FMS policy requirements. Ensure quality patient care while maintaining cost-effective clinical operations in accordance with all legal, compliance, and regulatory requirements and programs. As the Charge Nurse, manages the daily decisions to ensure continuity of care to maintain patient and staff safety and oversees the…",5656276817,Clinical Coordinator - Charge Registered Nurse - Dialysis,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Brooklyn, Cuyahoga County","['US', 'Ohio', 'Cuyahoga County', 'Brooklyn']",Fresenius Medical Care,Adzuna::API::Response::Company,contract
https://www.adzuna.com/land/ad/5656276809?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=7A76E3BFB3EFC517CCE4E8AE5E35BF75305D53E0,121233.41,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjI3NjgwOSIsInMiOiJ3anhlbTJRWjhSR1NLczZYQTA5bHR3In0.8rOjq1X5EJk1wvLemCwv9YPvLR5mIG0IssICN77i2AQ,1,2026-03-06T08:52:50Z,-94.364793,35.359799,full_time,121233.41,"Find your calling at Mercy! The Clinical Supervisor assures delivery of safe, high-quality and cost-effective care provided by competent co-workers. They ensure efficient utilization of available resources to meet productivity and financial goals. Clinical Supervisor works collaboratively and effectively with other administrative personnel, physicians and co-workers to communicate and improve processes across the continuum. Clinical Supervisor ensures units are appropriately staffed to provide …",5656276809,Clinical Supervisor - Mother Baby,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Fort Smith, Sebastian County","['US', 'Arkansas', 'Sebastian County', 'Fort Smith']",Mercy,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276807?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=E91C9F0CAB8B373DA1BB857361F23B72A5D45FF5,263983.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2ODA3In0.L-GDLihsaM9OYY4pFdY-WOhuvSic8UvP6p2L3aCvM-s,1,2026-03-06T08:52:49Z,-73.421475,41.110875,full_time,263983.2,"Amazing Patients, Inspiring Careers: CRNA’s at the New York Certified Registered Nurse Anesthetist – CRNA - NYP/Hudson Valley- 16/24 shifts- SIGN ON BONUS AVAILABLE At NewYork-Presbyterian Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our growing team of CRNAs provide patient-centered anesthesia for all types of surgical procedures, cardiac cath labs and OB. Nurse Anesthetists administer general, regional and monitor…",5656276807,CRNA,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"South Norwalk, Fairfield County","['US', 'Connecticut', 'Fairfield County', 'South Norwalk']",NewYork-Presbyterian,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276801?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=B11EB1CB4ED6F8EADABDDDE4A4A5F42BC0BB52AC,184599.19,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2ODAxIn0.mXrFT5oeqcIfX3-CnbRJUpTRrSVIQfH1oNWnNJ1cXLI,1,2026-03-06T08:52:47Z,-71.51652,41.82678,full_time,184599.19,"Amazing Patients, Inspiring Careers: CRNA’s at the New York Certified Registered Nurse Anesthetist – CRNA - NYP/Hudson Valley- 16/24 shifts- SIGN ON BONUS AVAILABLE At NewYork-Presbyterian Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our growing team of CRNAs provide patient-centered anesthesia for all types of surgical procedures, cardiac cath labs and OB. Nurse Anesthetists administer general, regional and monitor…",5656276801,Certified Registered Nurse Anesthetist,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Johnston, Providence County","['US', 'Rhode Island', 'Providence County', 'Johnston']",NewYork-Presbyterian,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276803?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=C25B06C2847F475346518CF5866F846B47E51297,65924.59,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjI3NjgwMyIsInMiOiJ3anhlbTJRWjhSR1NLczZYQTA5bHR3In0.J4Ql0-OIMgzkwZDe6Z8DWTXAJrtmWzY1qSPUh8tRybI,1,2026-03-06T08:52:47Z,-90.0751,29.9513,full_time,65924.59,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. At Ochsner, whether you work with patients every day or support those who do, you are making a difference and that matters. Come make a difference at Ochsner Health and discover your future today! This…",5656276803,Respiratory Therapist - NICU Baptist - FT,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"New Orleans, Orleans Parish","['US', 'Louisiana', 'Orleans Parish', 'New Orleans']",Ochsner Health System,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276797?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=779EC3D1B2DB6A19CFA3D2AEAE5838FD69523E50,115625.25,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2Nzk3In0.OGZ9k0AQv9hVd8JOfRhQOeqHnFrmR8BvbklK1-ckbZ0,1,2026-03-06T08:52:43Z,-90.0751,29.9513,full_time,115625.25,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. At Ochsner, whether you work with patients every day or support those who do, you are making a difference and that matters. Come make a difference at Ochsner Health and discover your future today! This…",5656276797,RN - ICU - LTACH - Ochsner Extended Care - Jeff Hwy - PRN - Nights,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"New Orleans, Orleans Parish","['US', 'Louisiana', 'Orleans Parish', 'New Orleans']",Ochsner Health System,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276796?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=AC998E50F9064370335E4DDFCC78EF9AEBAF4D97,64415.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2Nzk2In0.skMAzhB3mDc1aBzBagA50vMs4Ux6go2_GNUWHveQv8A,1,2026-03-06T08:52:40Z,-86.39298,35.83692,full_time,64415.5,"Explore opportunities with SunCrest Home Health, a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connecting. Growing together. As the O…",5656276796,"PRN Occupational Therapist - Murfreesboro, TN",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Murfreesboro, Rutherford County","['US', 'Tennessee', 'Rutherford County', 'Murfreesboro']",Optum,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276792?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=ABE3B6B57A45709B3A07D48DE21C4C17F6A5E1AA,174447.62,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjI3Njc5MiIsInMiOiJ3anhlbTJRWjhSR1NLczZYQTA5bHR3In0.J1A-Y5TvK2Wu8i9fSABGWuh661AvJU7wYfSdhHAC8GY,1,2026-03-06T08:52:38Z,-74.39587,40.51813,full_time,174447.62,"Amazing Patients, Inspiring Careers: CRNA’s at the New York Certified Registered Nurse Anesthetist – CRNA - NYP/Hudson Valley- 16/24 shifts- SIGN ON BONUS AVAILABLE At NewYork-Presbyterian Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our growing team of CRNAs provide patient-centered anesthesia for all types of surgical procedures, cardiac cath labs and OB. Nurse Anesthetists administer general, regional and monitor…",5656276792,Certified Registered Nurse Anesthetist – CRNA - NYP-Hudson Valley- 16/24 shifts- SIGN ON BONUS AVAILABLE,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Edison, Middlesex County","['US', 'New Jersey', 'Middlesex County', 'Edison']",NewYork-Presbyterian,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276794?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=6D12A688ADCA3C9C699059FDF3C5D940C91BF900,91327.3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2Nzk0In0.oEDkGnwEHvHRoqn__dEk09iTcJe8Mp60jkyPbb0RGFk,1,2026-03-06T08:52:38Z,-84.51284,39.10232,full_time,91327.3,"Explore opportunities with Caretenders, a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connecting. Growing together. As the Occupation…",5656276794,Occupational Therapist,Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Cincinnati Airport, Cincinnati","['US', 'Ohio', 'Hamilton County', 'Cincinnati', 'Cincinnati Airport']",Optum,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276779?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=62414F117E070D21BABFF83782AD535C903B8A54,69851.85,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2Nzc5In0.jjioHNDRVbp3ZVpcDXXTAbEqN9_ZqvONowY-CtaS-Dw,1,2026-03-06T08:52:23Z,-84.669896,30.510516,full_time,69851.85,"Description: Located in Hershey, PA, Milton Hershey School (MHS) is a top-notch home and school where over 2,200 pre-K through 12th grade students from disadvantaged backgrounds are provided an extraordinary, cost-free, career-focused education. This is made possible by the generosity of Milton and Catherine Hershey, who established the school in 1909 and ensured it was fully endowed. Thanks to their foresight and generosity, the school has over 12,000 graduates and continues to expand to serve…",5656276779,"House Parents - Relocation to Hershey, PA Required",Adzuna::API::Response::Job,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Quincy, Gadsden County","['US', 'Florida', 'Gadsden County', 'Quincy']",Milton Hershey School,Adzuna::API::Response::Company,
https://www.adzuna.com/land/ad/5656276769?se=wjxem2QZ8RGSKs6XA09ltw&utm_medium=api&utm_source=abfa41a4&v=EF60178D5A76CDF6B91C03EFAB36AD215BD9A2C7,109361.8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid2p4ZW0yUVo4UkdTS3M2WEEwOWx0dyIsImkiOiI1NjU2Mjc2NzY5In0.Muq_57O-w6VmpPzzrgPsuNEsEnsfomXO4BEAy9DTMvw,1,2026-03-06T08:52:21Z,-75.1277,40.0758,full_time,109361.8,"CompHealth services are always free to you. Let us do the heavy lifting and handle the headache of credentialing, travel, housing, and so much more. With the premier staffing agency as your champion, you can achieve more success with less worry. No other agency has our capabilities and scale, which allows us to deliver on the details that matter to you. Monday - Friday 9am - 5pm scheduled clinical hours only 3 - 6 cases per day and 15 - 30 inpatient rounding CVICU experience required No weekend…",5656276769,Locum Tenens PA - Critical Care/Intensive Care Job Opportunity in Pennsylvania,Adzuna::API::Response::Job,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Elkins Park, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Elkins Park']",CompHealth,Adzuna::API::Response::Company,contract
