latitude,created,salary_max,title,longitude,salary_min,redirect_url,salary_is_predicted,adref,__CLASS__,description,id,location.area,location.__CLASS__,location.display_name,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
35.7585,2026-03-27T10:03:29Z,21845.01,Counter Crew Member,-78.77834,21845.01,https://www.adzuna.com/land/ad/5680345819?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=983BEE12D65557F4A84979779E7946394020D56A,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1ODE5In0.tsy8vB3Uuh131LNgUlq50ZbA590QpNgMY5QswFbQcME,Adzuna::API::Response::Job,"Taco Bell / KFC - Harrison Ave. is looking for a full time or part time crew member to join our team in Cary, NC. As a Taco Bell / KFC - Harrison Ave. crew member, you can be the smiling face that greets and serves our guests or a cook who makes things happen in the kitchen. Working with us will give you the flexibility to be whatever our team and guests needs you to be. You'll learn new things, get recognized for your efforts and learn skills that last a lifetime. What are we looking for? The …",5680345819,"['US', 'North Carolina', 'Wake County', 'Cary']",Adzuna::API::Response::Location,"Cary, Wake County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell / KFC - Harrison Ave.,,
43.544349,2026-03-27T10:03:29Z,26339.66,Restaurant Staff - Urgently Hiring,-72.95629,26339.66,https://www.adzuna.com/land/ad/5680345781?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=60A2708748B9A196A923FB2D7EE1A1B4A5214D58,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1NzgxIn0.b2eFJgEGt_UUTsJKC41jvfAIiSiNrn6AChZvKGRRL30,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Restaurant Staff team member to join our team in Rutland, VT. The Restaurant Staff team member is responsible for customer service and commitment to excellence through meeting or exceeding hospitality and service standards. Restaurant Staff responsibilities include: -Effectively communicate with management in a timely manner regarding scheduling issues, customer service problems, and equipment malfunctions. -Follow all safety procedures…",5680345781,"['US', 'Vermont', 'Rutland County', 'Clarendon']",Adzuna::API::Response::Location,"Clarendon, Rutland County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.422172,2026-03-27T10:03:29Z,23286.83,Restaurant Staff – Food Service Team Member,-72.817259,23286.83,https://www.adzuna.com/land/ad/5680345805?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=9C00CF8EA1BB268F37AEEACBB0A56100FCCADE06,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NTgwNSIsInMiOiJKbm1zYy1jcDhSR2JOYkFBalhabDhnIn0.5uN5XmRtpP9U_QP72b5xSZcHfgkCvdSw5PKSp1QDHpI,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Restaurant Staff team member to join our team in Rutland, VT. The Restaurant Staff team member is responsible for customer service and commitment to excellence through meeting or exceeding hospitality and service standards. Restaurant Staff responsibilities include: -Effectively communicate with management in a timely manner regarding scheduling issues, customer service problems, and equipment malfunctions. -Follow all safety procedures…",5680345805,"['US', 'Vermont', 'Rutland County', 'Mount Holly']",Adzuna::API::Response::Location,"Mount Holly, Rutland County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.813291,2026-03-27T10:03:29Z,30497.19,Store Supervisor - Urgently Hiring,-73.089667,30497.19,https://www.adzuna.com/land/ad/5680345799?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=DD72B6B2DEAFAD4BB23C82A09896BDCD4B10F259,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1Nzk5In0.WPDlhNFtGElCzJ5SaT9fIPZArJrLFY5bkBy0sHgZOcE,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Store Supervisor for our location in Rutland, VT. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training of…",5680345799,"['US', 'Vermont', 'Rutland County', 'Brandon']",Adzuna::API::Response::Location,"Brandon, Rutland County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.422172,2026-03-27T10:03:29Z,34172.21,Store Supervisor – Entry Level,-72.817259,34172.21,https://www.adzuna.com/land/ad/5680345811?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=3EFD591796754001BD935FB3439EA7D67311D783,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NTgxMSIsInMiOiJKbm1zYy1jcDhSR2JOYkFBalhabDhnIn0._RIsjRIpJkfJzoU2SUfLyVJxy_S5TWNOvNQZZqFtEFY,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Store Supervisor for our location in Rutland, VT. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training of…",5680345811,"['US', 'Vermont', 'Rutland County', 'Mount Holly']",Adzuna::API::Response::Location,"Mount Holly, Rutland County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.149083,2026-03-27T10:03:29Z,40087.57,Part Time QSR Team Member,-93.200318,40087.57,https://www.adzuna.com/land/ad/5680345821?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=38AA5521A09DAB3BDB5462385007F6AC667D1037,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NTgyMSIsInMiOiJKbm1zYy1jcDhSR2JOYkFBalhabDhnIn0.JLw5Y1CiL2CA5qSN-WAKk6eFBdg1TUfTKuz8LALhE6o,Adzuna::API::Response::Job,"Taco Bell - Mason City is looking for a full time or part time crew member to join our team in Mason City, IA. As a Taco Bell - Mason City crew member, you can be the smiling face that greets and serves our guests or a cook who makes things happen in the kitchen. Working with us will give you the flexibility to be whatever our team and guests needs you to be. You'll learn new things, get recognized for your efforts and learn skills that last a lifetime. What are we looking for? The good news is…",5680345821,"['US', 'Iowa', 'Cerro Gordo County', 'Mason City']",Adzuna::API::Response::Location,"Mason City, Cerro Gordo County",Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell - Mason City,,
43.422172,2026-03-27T10:03:29Z,20534.27,Counter Crew Member,-72.817259,20534.27,https://www.adzuna.com/land/ad/5680345773?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=F04C942291FDB3831322B2E5D868913F0E2791D9,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1NzczIn0.OGt1w_S_Y5yO9w3JH-jKaSOtQbkj4VXyb_ftR6iYGsI,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time crew member to join our team in Rutland, VT. As a Taco Bell- Rutland crew member, you can be the smiling face that greets and serves our guests or a cook who makes things happen in the kitchen. Working with us will give you the flexibility to be whatever our team and guests needs you to be. You'll learn new things, get recognized for your efforts and learn skills that last a lifetime. What are we looking for? The good news is that your …",5680345773,"['US', 'Vermont', 'Rutland County', 'Mount Holly']",Adzuna::API::Response::Location,"Mount Holly, Rutland County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.480835,2026-03-27T10:03:29Z,26272.0,Store Supervisor - Urgently Hiring,-73.117015,26272.0,https://www.adzuna.com/land/ad/5680345788?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=74985E06926FA8716F7F3F080051885922710405,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NTc4OCIsInMiOiJKbm1zYy1jcDhSR2JOYkFBalhabDhnIn0.JiL1z0wz-WiczGWA_-15OLmzVWUtUweMv39Nz3H2koI,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Store Supervisor for our location in Rutland, VT. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training of…",5680345788,"['US', 'Vermont', 'Rutland County', 'Ira']",Adzuna::API::Response::Location,"Ira, Rutland County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.521207,2026-03-27T10:03:29Z,26272.0,Store Supervisor - Urgently Hiring,-73.224211,26272.0,https://www.adzuna.com/land/ad/5680345767?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=A70DAAF5237EA048640B1EA622D6AE2336084091,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1NzY3In0.Fng4XFTQknmF_YdCxq8UFOmNbh5UZXZCY0uCix9y4tw,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Store Supervisor for our location in Rutland, VT. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training of…",5680345767,"['US', 'Vermont', 'Rutland County', 'Lake St Catherine']",Adzuna::API::Response::Location,"Lake St Catherine, Rutland County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.520322,2026-03-27T10:03:29Z,21444.89,Restaurant Staff - Urgently Hiring,-72.869004,21444.89,https://www.adzuna.com/land/ad/5680345768?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=964E93E018BC663E90565AE3E1F2FD5E968C5E3E,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NTc2OCIsInMiOiJKbm1zYy1jcDhSR2JOYkFBalhabDhnIn0.C0cQPzza702T3aUHMrCDYheHeldgBR5CF-AjQ6HPRRI,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Restaurant Staff team member to join our team in Rutland, VT. The Restaurant Staff team member is responsible for customer service and commitment to excellence through meeting or exceeding hospitality and service standards. Restaurant Staff responsibilities include: -Effectively communicate with management in a timely manner regarding scheduling issues, customer service problems, and equipment malfunctions. -Follow all safety procedures…",5680345768,"['US', 'Vermont', 'Rutland County', 'Cuttingsville']",Adzuna::API::Response::Location,"Cuttingsville, Rutland County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.422172,2026-03-27T10:03:29Z,28913.95,Store Supervisor – Customer Service Associate (Restaurant),-72.817259,28913.95,https://www.adzuna.com/land/ad/5680345804?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=9CED0FCB02DB63BCABAE517951A83DBEE78A2317,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1ODA0In0.xFCfE6wcT14Rc1Kit_q-w8wKxrB90FOV27VcQ0kWl5s,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Store Supervisor for our location in Rutland, VT. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training of…",5680345804,"['US', 'Vermont', 'Rutland County', 'Mount Holly']",Adzuna::API::Response::Location,"Mount Holly, Rutland County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.45693,2026-03-27T10:03:29Z,21444.89,Restaurant Staff - Urgently Hiring,-72.991913,21444.89,https://www.adzuna.com/land/ad/5680345796?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=C1CA94DA655A0F646937A4E7E9C0189E6C0E163A,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NTc5NiIsInMiOiJKbm1zYy1jcDhSR2JOYkFBalhabDhnIn0.Hlp35C5MW1TMgwUTvsGLotC9waWYvFwhe0mMgtjA17k,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Restaurant Staff team member to join our team in Rutland, VT. The Restaurant Staff team member is responsible for customer service and commitment to excellence through meeting or exceeding hospitality and service standards. Restaurant Staff responsibilities include: -Effectively communicate with management in a timely manner regarding scheduling issues, customer service problems, and equipment malfunctions. -Follow all safety procedures…",5680345796,"['US', 'Vermont', 'Rutland County', 'South Wallingford']",Adzuna::API::Response::Location,"South Wallingford, Rutland County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
35.7585,2026-03-27T10:03:29Z,24767.76,Back of House Team Member,-78.77834,24767.76,https://www.adzuna.com/land/ad/5680345817?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=8B2056C156109F9A8FD151B86F56B13ADB70B410,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1ODE3In0.bG9Dbb_SUjgqYH7_TNJ56V0I6941SmbzNnl7vcPTSqc,Adzuna::API::Response::Job,"Taco Bell / KFC - Harrison Ave. is looking for a full time or part time crew member to join our team in Cary, NC. As a Taco Bell / KFC - Harrison Ave. crew member, you can be the smiling face that greets and serves our guests or a cook who makes things happen in the kitchen. Working with us will give you the flexibility to be whatever our team and guests needs you to be. You'll learn new things, get recognized for your efforts and learn skills that last a lifetime. What are we looking for? The …",5680345817,"['US', 'North Carolina', 'Wake County', 'Cary']",Adzuna::API::Response::Location,"Cary, Wake County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell / KFC - Harrison Ave.,,
43.616389,2026-03-27T10:03:29Z,21444.89,Restaurant Staff - Urgently Hiring,-72.659722,21444.89,https://www.adzuna.com/land/ad/5680345806?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=BB5CD3AC2D755B76D3F671E4332F8102EABE60BC,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1ODA2In0.mTyvHxxrbMq1B_9mdVLEYP9WDUjQv0k4WBa8q9JG1Pw,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Restaurant Staff team member to join our team in Rutland, VT. The Restaurant Staff team member is responsible for customer service and commitment to excellence through meeting or exceeding hospitality and service standards. Restaurant Staff responsibilities include: -Effectively communicate with management in a timely manner regarding scheduling issues, customer service problems, and equipment malfunctions. -Follow all safety procedures…",5680345806,"['US', 'Vermont', 'Windsor County', 'Bridgewater Corners']",Adzuna::API::Response::Location,"Bridgewater Corners, Windsor County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.717569,2026-03-27T10:03:29Z,21444.89,Restaurant Staff - Urgently Hiring,-72.933507,21444.89,https://www.adzuna.com/land/ad/5680345795?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=1E3694EA2AD0A977F35CA62FC77A2F3451ACFB1D,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1Nzk1In0.uqa4Ra08PgLQ5kYViOcu9bwM_4smdVWmU_oev7xEhls,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Restaurant Staff team member to join our team in Rutland, VT. The Restaurant Staff team member is responsible for customer service and commitment to excellence through meeting or exceeding hospitality and service standards. Restaurant Staff responsibilities include: -Effectively communicate with management in a timely manner regarding scheduling issues, customer service problems, and equipment malfunctions. -Follow all safety procedures…",5680345795,"['US', 'Vermont', 'Rutland County', 'South Chittenden']",Adzuna::API::Response::Location,"South Chittenden, Rutland County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.422172,2026-03-27T10:03:29Z,26815.71,Restaurant Staff – Flexible Schedule,-72.817259,26815.71,https://www.adzuna.com/land/ad/5680345808?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=EC4C8BBAEA9B8BFF28BE543A2F6D5B4E5DD61BFA,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NTgwOCIsInMiOiJKbm1zYy1jcDhSR2JOYkFBalhabDhnIn0.aWLIBd8u_-2mO24VOTi1pS92nqODg72k-xZhXVWjmfA,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Restaurant Staff team member to join our team in Rutland, VT. The Restaurant Staff team member is responsible for customer service and commitment to excellence through meeting or exceeding hospitality and service standards. Restaurant Staff responsibilities include: -Effectively communicate with management in a timely manner regarding scheduling issues, customer service problems, and equipment malfunctions. -Follow all safety procedures…",5680345808,"['US', 'Vermont', 'Rutland County', 'Mount Holly']",Adzuna::API::Response::Location,"Mount Holly, Rutland County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.422172,2026-03-27T10:03:29Z,28862.21,Store Supervisor – Hiring Immediately,-72.817259,28862.21,https://www.adzuna.com/land/ad/5680345786?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=872A907F3376B03835709E66A3E941D602AED8DD,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1Nzg2In0.xKhk_YVgK_FLY56issYJw_Ek6PNGpbNbcamJ9mnM37M,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Store Supervisor for our location in Rutland, VT. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training of…",5680345786,"['US', 'Vermont', 'Rutland County', 'Mount Holly']",Adzuna::API::Response::Location,"Mount Holly, Rutland County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.422172,2026-03-27T10:03:29Z,23281.65,Back of House Team Member,-72.817259,23281.65,https://www.adzuna.com/land/ad/5680345780?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=9F2818FFF7AA971E2BA4AFB0EC190241F5E15FC1,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1NzgwIn0.SSac5x49fqbc5Xp0ZB5-8nDQbId7J1qmRavALZ34XVk,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time crew member to join our team in Rutland, VT. As a Taco Bell- Rutland crew member, you can be the smiling face that greets and serves our guests or a cook who makes things happen in the kitchen. Working with us will give you the flexibility to be whatever our team and guests needs you to be. You'll learn new things, get recognized for your efforts and learn skills that last a lifetime. What are we looking for? The good news is that your …",5680345780,"['US', 'Vermont', 'Rutland County', 'Mount Holly']",Adzuna::API::Response::Location,"Mount Holly, Rutland County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.520322,2026-03-27T10:03:29Z,26272.0,Store Supervisor - Urgently Hiring,-72.869004,26272.0,https://www.adzuna.com/land/ad/5680345775?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=998B873A46C7743002D03B57F6966F32723394BB,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1Nzc1In0.mj9kCmAxZtHcm011HWN-rzK35JzDZw1ZEuI49VW-gu8,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Store Supervisor for our location in Rutland, VT. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training of…",5680345775,"['US', 'Vermont', 'Rutland County', 'Cuttingsville']",Adzuna::API::Response::Location,"Cuttingsville, Rutland County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.422172,2026-03-27T10:03:29Z,34429.12,Restaurant Supervisor – Entry Level,-72.817259,34429.12,https://www.adzuna.com/land/ad/5680345793?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=E0221425DFA47A26D9999922D03E58F39C89B2F5,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1NzkzIn0.nkReBNC05O-JfkGmo7G4yC3AiVbo9OrNH3vBhYSgRs8,Adzuna::API::Response::Job,"Taco Bell- Rutland is currently hiring a full time or part time Restaurant Supervisor for our Rutland, VT location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Taco Bell- Rutland in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effective verbal …",5680345793,"['US', 'Vermont', 'Rutland County', 'Mount Holly']",Adzuna::API::Response::Location,"Mount Holly, Rutland County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.422172,2026-03-27T10:03:29Z,32513.42,Store Supervisor – No Experience Needed,-72.817259,32513.42,https://www.adzuna.com/land/ad/5680345782?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=DE46AE70522BC6820E982ABC76D77C06CB445A63,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1NzgyIn0.AxhMY9G-1kawJcw2qwEXV5ddMOyJ3xeUyeyD5BM62W8,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Store Supervisor for our location in Rutland, VT. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training of…",5680345782,"['US', 'Vermont', 'Rutland County', 'Mount Holly']",Adzuna::API::Response::Location,"Mount Holly, Rutland County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
43.422172,2026-03-27T10:03:29Z,33125.42,Store Supervisor – Flexible Schedule,-72.817259,33125.42,https://www.adzuna.com/land/ad/5680345807?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=ED912E0021EBEA15AF85D313162C4F226FEFD8C5,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NTgwNyIsInMiOiJKbm1zYy1jcDhSR2JOYkFBalhabDhnIn0.rut0PEFPBSPkizyftNHOqx4bJWASFUW4j74Ze3FNYE8,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Store Supervisor for our location in Rutland, VT. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training of…",5680345807,"['US', 'Vermont', 'Rutland County', 'Mount Holly']",Adzuna::API::Response::Location,"Mount Holly, Rutland County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
35.7585,2026-03-27T10:03:29Z,35441.02,Late Night Team Member – Customer Service Associate,-78.77834,35441.02,https://www.adzuna.com/land/ad/5680345820?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=D2E117930A862D042A723EE47DCFC906D69EA0D9,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1ODIwIn0.Vgit-rJZ_oHXzZlaSik43o9TNJV0mNFKQpSiOkPFjig,Adzuna::API::Response::Job,"Join Our Team at Taco Bell | Luihn VantEdge! Are you someone who loves making people smile and working in a fun, fast-paced environment? Taco Bell is the place for you! Whether you’re saving for something special, looking to grow your career, or just want to be part of an amazing team — we’ve got you covered. Why You’ll Love Working Here as a Team Member: Free meal every shift — because tacos make everything better Flexible scheduling — we’ll work around your classes or other commitments Paid t…",5680345820,"['US', 'North Carolina', 'Wake County', 'Cary']",Adzuna::API::Response::Location,"Cary, Wake County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell / KFC - Harrison Ave.,,
43.619334,2026-03-27T10:03:29Z,29847.77,Restaurant Staff - Urgently Hiring,-73.184241,29847.77,https://www.adzuna.com/land/ad/5680345813?se=Jnmsc-cp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=47CC5DF0BABEBBF6F670082348DACC994BF741BC,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm5tc2MtY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ1ODEzIn0.wBm9CUHBSKhIY_Q6ph3ymTtg5kQ8TqHemeh8Obh9T7c,Adzuna::API::Response::Job,"Taco Bell- Rutland is looking for a full time or part time Restaurant Staff team member to join our team in Rutland, VT. The Restaurant Staff team member is responsible for customer service and commitment to excellence through meeting or exceeding hospitality and service standards. Restaurant Staff responsibilities include: -Effectively communicate with management in a timely manner regarding scheduling issues, customer service problems, and equipment malfunctions. -Follow all safety procedures…",5680345813,"['US', 'Vermont', 'Rutland County', 'Castleton']",Adzuna::API::Response::Location,"Castleton, Rutland County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Taco Bell- Rutland,,
