id,salary_min,latitude,description,salary_is_predicted,__CLASS__,title,redirect_url,created,salary_max,adref,longitude,company.display_name,company.__CLASS__,category.__CLASS__,category.label,category.tag,location.display_name,location.area,location.__CLASS__,contract_type,contract_time
5715948538,80257.34,33.771263,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Make Your Own Schedule - Deliver With Gopuff,https://www.adzuna.com/details/5715948538?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,80257.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxadTQyaEY4UkdkOTVtVlBmcnZhQSIsImkiOiI1NzE1OTQ4NTM4In0.2Q2oaSCZugmuYLzPtN3r7QP2KLKWxyf4qTcoPql0F58,-117.485295,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Corona, Riverside County","['US', 'California', 'Riverside County', 'Corona']",Adzuna::API::Response::Location,contract,part_time
5715948554,74495.25,40.738931,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Need a Side Hustle? Deliver with Gopuff!,https://www.adzuna.com/details/5715948554?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,74495.25,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNTk0ODU1NCIsInMiOiI4bFp1NDJoRjhSR2Q5NW1WUGZydmFBIn0.Wa_z-NssIYGwlGlS2naW3LhBRFZEA0Q5Dam1oggypQ8,-73.983376,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Gramercy Park and Murray Hill, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Gramercy Park and Murray Hill']",Adzuna::API::Response::Location,contract,part_time
5715948544,98574.09,33.771263,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Need a Gig? Deliver with Gopuff!,https://www.adzuna.com/details/5715948544?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,98574.09,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxadTQyaEY4UkdkOTVtVlBmcnZhQSIsImkiOiI1NzE1OTQ4NTQ0In0.xMEf2SaoKhyN8TeGa6jXfX6qVlD5K-uITy5oDqPf1VY,-117.485295,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Corona, Riverside County","['US', 'California', 'Riverside County', 'Corona']",Adzuna::API::Response::Location,contract,part_time
5715948565,74660.68,33.8801,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Deliver with Gopuff - Earn Big & Keep 100% of Your Tips,https://www.adzuna.com/details/5715948565?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,74660.68,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNTk0ODU2NSIsInMiOiI4bFp1NDJoRjhSR2Q5NW1WUGZydmFBIn0.3LGSj-D_8adXLXYCJmr0zFIu6-uwrCjnctT2-QZ6GVo,-117.53489,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Corona, Riverside County","['US', 'California', 'Riverside County', 'Corona']",Adzuna::API::Response::Location,contract,part_time
5715948549,62851.23,40.738931,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Earn Cash with Gopuff In Your Free Time,https://www.adzuna.com/details/5715948549?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,62851.23,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxadTQyaEY4UkdkOTVtVlBmcnZhQSIsImkiOiI1NzE1OTQ4NTQ5In0.Clamxku9t6H94mNQ5_8hObmQyakOfSAUgq--G7rQ4Go,-73.983376,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Gramercy Park and Murray Hill, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Gramercy Park and Murray Hill']",Adzuna::API::Response::Location,contract,part_time
5715948560,47240.11,40.738931,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,"Gopuff Delivery Driver Partner - No Riders, No Restaurants",https://www.adzuna.com/details/5715948560?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,47240.11,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNTk0ODU2MCIsInMiOiI4bFp1NDJoRjhSR2Q5NW1WUGZydmFBIn0.Ub0wcYgUN-q8JhQJqSkBmc8-wrgGWRnbxIyxrme8_A0,-73.983376,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Gramercy Park and Murray Hill, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Gramercy Park and Murray Hill']",Adzuna::API::Response::Location,contract,part_time
5715948569,83624.37,40.738931,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Need a Gig? Deliver with Gopuff!,https://www.adzuna.com/details/5715948569?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,83624.37,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNTk0ODU2OSIsInMiOiI4bFp1NDJoRjhSR2Q5NW1WUGZydmFBIn0.AUKg5Xp98BK5JD1zou7FdA24OvMcbp45ggAg111ptUA,-73.983376,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Gramercy Park and Murray Hill, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Gramercy Park and Murray Hill']",Adzuna::API::Response::Location,contract,part_time
5715948541,90939.84,33.771263,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Gopuff Delivery Driver Partner,https://www.adzuna.com/details/5715948541?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,90939.84,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxadTQyaEY4UkdkOTVtVlBmcnZhQSIsImkiOiI1NzE1OTQ4NTQxIn0.AOTxm5xZ2PxiqEoLDOp34v7IlKjhiLQHAwJ7v1FZGyQ,-117.485295,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Corona, Riverside County","['US', 'California', 'Riverside County', 'Corona']",Adzuna::API::Response::Location,contract,part_time
5715948548,88214.32,40.738931,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Gopuff Delivery Driver Gigs,https://www.adzuna.com/details/5715948548?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,88214.32,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNTk0ODU0OCIsInMiOiI4bFp1NDJoRjhSR2Q5NW1WUGZydmFBIn0.OyVUNamuX3ZRlr_a7bQOh0B82dpdLS0sPKsieVGPrT4,-73.983376,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Gramercy Park and Murray Hill, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Gramercy Park and Murray Hill']",Adzuna::API::Response::Location,contract,part_time
5715948575,76228.98,40.738931,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Deliver with Gopuff - Earn Big & Keep 100% of Your Tips,https://www.adzuna.com/details/5715948575?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,76228.98,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNTk0ODU3NSIsInMiOiI4bFp1NDJoRjhSR2Q5NW1WUGZydmFBIn0.lwC7dSXzqcXvt0XMWLjV_CijwDQ6khHLs0exKdg84hU,-73.983376,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Gramercy Park and Murray Hill, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Gramercy Park and Murray Hill']",Adzuna::API::Response::Location,contract,part_time
5715948558,77303.47,40.738931,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Gopuff Delivery Driver Partner,https://www.adzuna.com/details/5715948558?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,77303.47,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxadTQyaEY4UkdkOTVtVlBmcnZhQSIsImkiOiI1NzE1OTQ4NTU4In0.BelnVvBlyfaFUUcCiIUK3dNYf4YasaXuYjy5jmmQE04,-73.983376,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Gramercy Park and Murray Hill, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Gramercy Park and Murray Hill']",Adzuna::API::Response::Location,contract,part_time
5715948545,56932.64,40.738931,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Drive with Gopuff - Flexible Hours,https://www.adzuna.com/details/5715948545?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,56932.64,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxadTQyaEY4UkdkOTVtVlBmcnZhQSIsImkiOiI1NzE1OTQ4NTQ1In0.XNpoXumTI-_tIf2HEy-2jtNuv7uWJeIpSSGjmYq5V_0,-73.983376,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Gramercy Park and Murray Hill, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Gramercy Park and Murray Hill']",Adzuna::API::Response::Location,contract,part_time
5715948550,69330.8,40.738931,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Deliver with Gopuff,https://www.adzuna.com/details/5715948550?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,69330.8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxadTQyaEY4UkdkOTVtVlBmcnZhQSIsImkiOiI1NzE1OTQ4NTUwIn0.z6RFd2AEXAvYDD03CF59Bc10eTccWkce2KSAweMtW-g,-73.983376,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Gramercy Park and Murray Hill, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Gramercy Park and Murray Hill']",Adzuna::API::Response::Location,contract,part_time
5715948539,56810.88,33.8801,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Drive with Gopuff - Choose when you work,https://www.adzuna.com/details/5715948539?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,56810.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNTk0ODUzOSIsInMiOiI4bFp1NDJoRjhSR2Q5NW1WUGZydmFBIn0.Y-Z4aEQq-JGlehnETVp12zI9aHqQUw_KLZLR5DNo_n0,-117.53489,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Corona, Riverside County","['US', 'California', 'Riverside County', 'Corona']",Adzuna::API::Response::Location,contract,part_time
5715948570,83792.81,40.738931,"Do more than make ends meet. Deliver with Gopuff and get paid to deliver what your neighbors need from a Gopuff facility near you! With one centralized pickup location and smaller delivery zones, Gopuff makes earning effortless. It's simple: deliver from a facility near you straight to the customer! You’ll be delivering everyday essentials, from cleaning supplies, home needs and OTC medications to food, drinks and more. Sign up to be a Gopuff Delivery Partner today and experience the easiest wa…",1,Adzuna::API::Response::Job,Need a Gig? Deliver with Gopuff!,https://www.adzuna.com/details/5715948570?utm_medium=api&utm_source=abfa41a4,2026-05-01T10:07:51Z,83792.81,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNTk0ODU3MCIsInMiOiI4bFp1NDJoRjhSR2Q5NW1WUGZydmFBIn0.zgKjJ3TdE43SX3acMDs6bm_V4Q-xDAQhdyCpsbflpT4,-73.983376,Gopuff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,"Gramercy Park and Murray Hill, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Gramercy Park and Murray Hill']",Adzuna::API::Response::Location,contract,part_time
