redirect_url,latitude,salary_max,salary_is_predicted,id,__CLASS__,adref,longitude,created,salary_min,description,title,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
https://www.adzuna.com/land/ad/5776437674?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=9C33656D0E45004AE997756BB0B14588654C3044,32.798895,62091.1,1,5776437674,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHFUT3dLeHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDM3Njc0In0.k9tOw231ZpBttzyv7eDwVWBdei0fLbpx-ao3xv9UqXc,-96.767002,2026-06-25T11:33:00Z,62091.1,"Job Description Job Description We are seeking a Sewer Leak Detection Plumber to join our team! To meet and exceed client expectations for installation and repair of sewer drain lines, water supply lines, water heaters, etc. To oversee the work of the Plumbing Apprentice to ensure all work is performed correctly and is reflective of company values. Meet pre determined goals for efficiency, quality, and sales revenue. Protect yourself as well as company assets by following all safety procedures …",Journeyman Plumber,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Du-West Services Inc.,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Dallas, Texas","['US', 'Texas', 'Dallas']",,
https://www.adzuna.com/land/ad/5776437648?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=B09D7B13520D7981F837DBCEA0B74CBAE1D1CA0D,42.348495,92182.2,1,5776437648,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHFUT3dLeHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDM3NjQ4In0.NP-U04N2GISXDEGeq51Nc1i0RB0kP4Vj_9XI7A8-QMM,-83.0603,2026-06-25T11:32:56Z,92182.2,"Job Description Job Description We are looking for a Journeyman Electrician to join our dynamic team! Job Type: Full-Time Experience Level: Journeyman (Licensed) Job Summary AAB Electric is seeking a skilled and reliable Journeyman Electrician to join our growing team. The ideal candidate will be responsible for the installation, maintenance, and repair of electrical systems in [Residential / Commercial / Industrial] environments. You will work independently or as part of a team to ensure all p…",Journeyman Electrician,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,AAB Electric,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Detroit, Wayne County","['US', 'Michigan', 'Wayne County', 'Detroit']",,
https://www.adzuna.com/land/ad/5776437643?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=FAFB5D5863BE167DB5BA2583DEE8C7D0A572B206,42.952658,112077.67,1,5776437643,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQzNzY0MyIsInMiOiJ0cVRPd0t4dzhSR0xTTlZtdWhVelZnIn0.z3xg2fBqfIDFbE4LgUItunjHru-vkFIrsjckytek4O4,-85.649898,2026-06-25T11:32:56Z,112077.67,"Job Description Job Description About Allied: At Allied Electric, we’re building an electrical company designed for growth, opportunity, and impact. For over 55 years, we’ve delivered high-quality electrical and low voltage solutions across industrial, commercial, and institutional markets, but what sets us apart today is where we’re going next. Guided by our mission, “Bringing Power to Possibilities,” Allied Electric is investing in our people, our technology, and the future that our services …",Electrical Engineer,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Allied Electric,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Grand Rapids, Kent County","['US', 'Michigan', 'Kent County', 'Grand Rapids']",,
https://www.adzuna.com/land/ad/5776437631?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=C77E3EECE847F914CB3003F6BB3779C7526FDD36,32.357167,75144.2,1,5776437631,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQzNzYzMSIsInMiOiJ0cVRPd0t4dzhSR0xTTlZtdWhVelZnIn0.8HM_MKfWAMNQ1YXjB3Tr6E4bLG0FVF-4eOgLkHvJky0,-97.329762,2026-06-25T11:32:55Z,75144.2,"Job Description Job Description People Source is seeking an experienced Journeyman Electrician License to lead electrical retrofit and maintenance at a chemical plant project in Cleburne, Texas. The ideal candidate will have strong industrial electrical experience, the ability to supervise and coordinate a helper and a commitment to maintaining the highest safety and quality Responsibilities Must have ability to work on controls. Plan daily work activities and coordinate manpower, materials, to…",Journeyman Electrician,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,People Source,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cleburne, Johnson County","['US', 'Texas', 'Johnson County', 'Cleburne']",,
https://www.adzuna.com/land/ad/5776437624?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=30C60D802BB46972716E0E8A83B5D947FA4745BD,43.528871,48329.58,1,5776437624,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQzNzYyNCIsInMiOiJ0cVRPd0t4dzhSR0xTTlZtdWhVelZnIn0.o8wkMp4b2jjh5XohH6cPCyeiFMqBgm0gBWh-ur-8fO0,-111.866415,2026-06-25T11:32:54Z,48329.58,"Job Description Job Description We are hiring entry-level through journeyman plumbers to join our team. This is a high-demand opportunity with steady hours and strong earning potential. Compensation $25.00 to $50.00 per hour Weekly earnings up to $4,475 10 to 12-hour workdays with consistent scheduling Qualifications 1 to 3 years of plumbing experience (apprentice to journeyman). Basic knowledge of plumbing systems, tools, and materials. Ability to troubleshoot and solve problems on the job. Re…",Plumber,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,Subcool Mechanical Inc.,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Idaho Falls, Bonneville County","['US', 'Idaho', 'Bonneville County', 'Idaho Falls']",,
https://www.adzuna.com/land/ad/5776437608?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=DE6EE87F7914D47E4EE523220319C42EB56CBB2F,33.52,58732.09,1,5776437608,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHFUT3dLeHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDM3NjA4In0.jBTknnttx5XAIy6NFqq4aBWISgHlhiFeO6kxpJqg8cw,-86.8,2026-06-25T11:32:51Z,58732.09,"Job Description Job Description An experienced Title Abstractor in Alabama to research, examine and verify property chains of title by navigating county courthouse records and title databases. The primary goal is to identify liens, encumbrances, and ownership rights to ensure clear title transfers and minimize risk for real estate transactions across Alabama. Minimum of 2 years verifiable experience.",Title Abstractor,Property Jobs,property-jobs,Adzuna::API::Response::Category,"Iris Luxury Hair, LLC",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Birmingham, Jefferson County","['US', 'Alabama', 'Jefferson County', 'Birmingham']",,
https://www.adzuna.com/land/ad/5776437592?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=9311A7972A8B671B5E8C0912C9CEA7ADE9AF33A4,44.649687,46559.77,1,5776437592,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHFUT3dLeHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDM3NTkyIn0.CQpk7m8V_-fDTe3RNmrmujcJ2uKfD5sPVrQr49QN90U,-93.24272,2026-06-25T11:32:49Z,46559.77,"Job Description Job Description NOW HIRING: Licensed Plumber – Lakeville & Le Sueur, MN! Are you ready for a change and a place where your skills are truly appreciated? We’re growing and looking for a talented Licensed Plumber to join our close-knit team! Here’s the deal: ✅ You’ll work on a variety of projects — from new construction to service work ✅ You’ll split time between Lakeville and Le Sueur — flexibility is key! ✅ Some weekend on-call rotation is needed, but we believe in balance and s…",Plumber,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,DRAIN PRO PLUMBING INC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lakeville, Dakota County","['US', 'Minnesota', 'Dakota County', 'Lakeville']",,
https://www.adzuna.com/land/ad/5776437586?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=6D0436A3A1242093D9CC3E853BC140433C7CFCEC,39.916075,100765.83,1,5776437586,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHFUT3dLeHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDM3NTg2In0.cOPO2C_rQi3ht4k9Yg4Oa3_ygyklL5Eo8JZgFth6Xi4,-74.156292,2026-06-25T11:32:48Z,100765.83,"Job Description Job Description Job Title: Service Tech/ Plumber (1 Year Experience) – Ocean County, NJ Location: Ocean County, NJ Job Type: Full-Time Salary: Competitive, based on experience Start Date: ASAP About Us: We are a growing plumbing company proudly serving Ocean County. Our team is committed to professionalism, reliability, and high-quality service. We're looking for a motivated and experienced plumber to join our crew. Responsibilities: Perform residential and light commercial plum…",Plumber,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,Neal Plumbing Inc,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bayville, Ocean County","['US', 'New Jersey', 'Ocean County', 'Bayville']",,
https://www.adzuna.com/land/ad/5776437582?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=C45A5867DDC6211393621A57BC29C63CB9F287A4,40.657602,97358.89,1,5776437582,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQzNzU4MiIsInMiOiJ0cVRPd0t4dzhSR0xTTlZtdWhVelZnIn0.d3K0vmPdZ021KJre4q4rLH_o_Zs98_Sue5sUdaJthYM,-73.583184,2026-06-25T11:32:48Z,97358.89,"Job Description Job Description Contract Electrical Engineer (1099) – Utility & Power Infrastructure Projects Company: Helberg Electrical Supply LLC dba Helberg Power Supply Location: Primarily Remote (East Coast / Tri-State Area Preferred) Position Type: Independent Contractor (1099) Schedule: As Needed / Project-Based Helberg Power Supply is seeking an experienced Electrical Engineer to provide technical support for utility, infrastructure, transportation, and government projects on an as-nee…",Contract Electrical Engineer (1099),"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,Helberg Power Supply,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Freeport, Nassau County","['US', 'New York', 'Nassau County', 'Freeport']",,
https://www.adzuna.com/land/ad/5776437587?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=CB665243AD7447FF5B8DABBA121264616964E802,45.121489,113596.23,1,5776437587,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHFUT3dLeHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDM3NTg3In0.NwUy5DjzPF86nodAMmh2RUzG5njMwjUSU7CZP-alKsk,-93.498854,2026-06-25T11:32:48Z,113596.23,"Job Description Job Description Title : Transmission Line Design Engineer Location : Maple Grove, MN (Hybrid) Job Type : Direct-Hire Compensation : $95,000-$160,000 Industry: Utilities  About the Role We are partnering with a leading energy provider in the Upper Midwest to hire a Transmission Line Design Engineer. This organization delivers reliable electricity across a multi-state region and is committed to innovation, high-quality engineering, and long-term system reliability. In this role, y…",Transmission Line Design Engineer,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Dahl Consulting,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Maple Grove, Hennepin County","['US', 'Minnesota', 'Hennepin County', 'Maple Grove']",,
https://www.adzuna.com/land/ad/5776437562?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=9B7ABD81FD3AD71F0567D9B0ABCF969FF6625ED5,32.974847,86809.51,1,5776437562,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQzNzU2MiIsInMiOiJ0cVRPd0t4dzhSR0xTTlZtdWhVelZnIn0.OJpg3_kw7n04FejElrjiDeYBfqvxyloGrwLsTyKaFT8,-97.347796,2026-06-25T11:32:46Z,86809.51,"Job Description Job Description About the Role: Join Superior Plumbing as a Tradesman Plumber Journeyman Plumber and be part of a dynamic team dedicated to delivering top-notch plumbing solutions in Burleson, TX. This role offers an exciting opportunity to showcase your skills while contributing to our mission of excellence in service and customer satisfaction. Responsibilities: Install, repair, and maintain plumbing systems and fixtures in residential and commercial properties. Diagnose plumbi…",Tradesman Plumber Journeyman Plumber,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,Qsac Inc,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Haslet, Tarrant County","['US', 'Texas', 'Tarrant County', 'Haslet']",,
https://www.adzuna.com/details/5776437305?utm_medium=api&utm_source=abfa41a4,35.227415,59219.38,1,5776437305,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQzNzMwNSIsInMiOiJ0cVRPd0t4dzhSR0xTTlZtdWhVelZnIn0.Ev233iSx8d9YxUgsUkNu43K2rHik4E8sfGhdkK7Q_Fk,-80.84523,2026-06-25T11:31:40Z,59219.38,"Description A client of Innova Solutions is immediately hiring for an IT Program Manager Position type: Full-time, Contract Duration: 12 months Location: 3 days onsite in a week in Charlotte, NC As an IT Program Manager, you will: Required qualifications: Financial and business acumen with preferred experience from bank / technology organizations Detail oriented to ensure all issues are researched to closure Excellent communication skills (written and verbal) Proficient / well versed in Microso…",IT Program Manager,IT Jobs,it-jobs,Adzuna::API::Response::Category,Innova Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Charlotte, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",full_time,contract
https://www.adzuna.com/details/5776437306?utm_medium=api&utm_source=abfa41a4,40.722722,67829.86,1,5776437306,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHFUT3dLeHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDM3MzA2In0.F7ypsXk7brm_SlUYC5L1eBVjWv3OKxlU-Fr9SvLGRTA,-74.047886,2026-06-25T11:31:40Z,67829.86,"Description A client of Innova Solutions is immediately hiring for an Oracle/ETL Application Engineer Position type: Contract Duration: 12  Months Locations: Jersey City, NJ Main Skills: Oracle PL/SQL Developer Application Developer Informatica/ETL Linux Power Center/IDMC As a Senior Oracle/ETL Application Engineer, you will: Job Description: Extensive experience in design, development and deployment in Oracle database (SQL, PL/SQL) , Informatica/ETL with Linux. Daily interactions with product …",Oracle/ETL Application Engineer,IT Jobs,it-jobs,Adzuna::API::Response::Category,Innova Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Jersey City, Hudson County","['US', 'New Jersey', 'Hudson County', 'Jersey City']",full_time,contract
https://www.adzuna.com/land/ad/5776437245?se=tqTOwKxw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=9FD81337BBC4A77C99F26483E64F2160E4E3666F,37.328261,97552.0,0,5776437245,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHFUT3dLeHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDM3MjQ1In0.2oX__t7beZxm3IMKdOMz-H2CyhNruy3fDK2gVPveBAM,-77.590335,2026-06-25T11:31:30Z,0.0,"Vivian is looking for Travel Occupational Therapist Therapys in Chesterfield, Virginia paying up to $1,876/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disc…","Travel Occupational Therapist - Paying up to $1,876/week",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Vivian Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Beach, Chesterfield County","['US', 'Virginia', 'Chesterfield County', 'Beach']",,
