contract_time,salary_max,redirect_url,adref,id,created,__CLASS__,salary_min,latitude,description,salary_is_predicted,title,longitude,company.__CLASS__,company.display_name,category.tag,category.label,category.__CLASS__,location.area,location.__CLASS__,location.display_name,contract_type
full_time,260000.0,https://www.adzuna.com/land/ad/5723066151?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=17CB43148E388894E10FF01008422F0AB03FDDCF,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjE1MSIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.v8L4HquJaHcBLQoaeZoOad0rJw6mNKBXPQg_fQsrf_4,5723066151,2026-05-08T10:50:24Z,Adzuna::API::Response::Job,0.0,29.88516,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Class A CDL Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-81.31398,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'St. Johns County', 'Villano Beach']",Adzuna::API::Response::Location,"Villano Beach, St. Johns County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066118?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=2E009191DC6FECE1C402B21C73AC486F8704394B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjExOCIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.9BJ7dJD3LX5UfUkXDsD0Q6lJxuajLapsikxYaxNmOvc,5723066118,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,28.03877,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Class A CDL Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-81.915024,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Polk County', 'Lakeland']",Adzuna::API::Response::Location,"Lakeland, Polk County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066069?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=E59540C0009CC4147FB168F71EC7D6A4A6003DF8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjA2OSIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.y0UgAz48F7VhNqmaLVjrEFIYJ_ZNvJl1up1Qj8GcqlM,5723066069,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,33.747434,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,CDL-A Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-84.388176,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Location,"Northlake, DeKalb County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066093?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=68BDB7A04A9B2EFD0D1BC040E2A2229F27716FDF,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjA5MyIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.gsQ7gUeaiIzLWGLLnRxuApoCbWLXOePXrA2igXT26Hk,5723066093,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,34.829463,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,CDL-A Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-82.340884,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Greenville County', 'Batesville']",Adzuna::API::Response::Location,"Batesville, Greenville County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066126?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=DDD6EC2C5EDDB8BB942AD88C84AE98C949E2ED97,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGc4SmRPNUs4UkdMLTk2TWxUOE9CUSIsImkiOiI1NzIzMDY2MTI2In0.djvdv5DIqY3dvLTRTC9g99sU-KoP2iAars0uVe_Yfh0,5723066126,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,33.996485,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Regional Truck Driver Owner Operator - 1yr EXP Required - Dry Van - $260k per year - Exxact Transport Inc,-81.030183,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Richland County', 'Market']",Adzuna::API::Response::Location,"Market, Richland County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066066?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=451D6F7E1B94745144A42F6F718A98BA4553546D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjA2NiIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.KcvsGo6BfMtGgdHGoGnUX1oi24jcUpSkfy9SOdwKXO0,5723066066,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,34.829463,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Regional Truck Driver Owner Operator - 1yr EXP Required - Dry Van - $260k per year - Exxact Transport Inc,-82.340884,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Greenville County', 'Batesville']",Adzuna::API::Response::Location,"Batesville, Greenville County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066123?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=83C1AD5C99445BFDBE87452A51996F513A3F3742,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjEyMyIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.OStEwU3EKbCWgVtTjnVjKGvcRuHLqa8N3gLC1QJOx0I,5723066123,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,33.720723,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Class A CDL Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-85.833608,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Calhoun County', 'Blue Mountain']",Adzuna::API::Response::Location,"Blue Mountain, Calhoun County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066104?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=508096C98AF80DFB33C324953354C508512271EA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGc4SmRPNUs4UkdMLTk2TWxUOE9CUSIsImkiOiI1NzIzMDY2MTA0In0.pAR0rudWe9z44pLWmZWEseYB0DbqIiN6aUuEWp4HtX0,5723066104,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,29.649294,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Regional Truck Driver Owner Operator - 1yr EXP Required - Dry Van - $260k per year - Exxact Transport Inc,-82.328656,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Alachua County', 'Gainesville']",Adzuna::API::Response::Location,"Gainesville, Alachua County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066075?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=B1D30232CE35685A6F304F82F32ABD6E10196FD1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGc4SmRPNUs4UkdMLTk2TWxUOE9CUSIsImkiOiI1NzIzMDY2MDc1In0.pt3bwDpM30DEX2Xc5GRDgw0hJOSl0xI-2vy6DKStICg,5723066075,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,30.690346,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Regional Truck Driver Owner Operator - 1yr EXP Required - Dry Van - $260k per year - Exxact Transport Inc,-88.046777,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Mobile County', 'Mobile']",Adzuna::API::Response::Location,"Mobile, Mobile County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066115?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=46FD1687EC43975A7332ECFE3E3546BBC5CB2997,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjExNSIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.Gug3p5Q5raJwW8SjX0xE37j2zMCZNuIVwJS0LgVlF6M,5723066115,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,30.690346,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,CDL-A Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-88.046777,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Mobile County', 'Mobile']",Adzuna::API::Response::Location,"Mobile, Mobile County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066105?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=8A1EB2BD43F95B2260B9FE83372287FB7C33A78A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjEwNSIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.LRKAo7s_HT0K9wcyrtPa1wpULQ8mbfSdSLgR_gHjav8,5723066105,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,30.4293,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Class A CDL Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-84.2571,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Leon County', 'Tallahassee']",Adzuna::API::Response::Location,"Tallahassee, Leon County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066076?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=DF837EF9920E4ED3FE7EC13B8BC1E1B43715FFC0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjA3NiIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.tt3t59mZcN4E3ESG28ujPQ5CdYTQyx-VV2x7n4Cwgfo,5723066076,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,33.519379,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Regional Truck Driver Owner Operator - 1yr EXP Required - Dry Van - $260k per year - Exxact Transport Inc,-86.807562,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,"Birmingham, Jefferson County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066079?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=CAF196423C6B6EFF39156C08C6A54E44DB3518DE,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGc4SmRPNUs4UkdMLTk2TWxUOE9CUSIsImkiOiI1NzIzMDY2MDc5In0.XLnWo3JmTx3ZNgaVr_SL_7QoIXX6bQu_YKfy7H7GkgM,5723066079,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,28.541508,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Class A CDL Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-81.374139,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Orange County', 'Orlando']",Adzuna::API::Response::Location,"Orlando, Orange County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066111?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=DC18C45E9FC8F0853D1ED352D8BDF6279DF50CF2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGc4SmRPNUs4UkdMLTk2TWxUOE9CUSIsImkiOiI1NzIzMDY2MTExIn0.EvdNDPBgtRgCJ852ywY-9TZwEii1FAohta4W8PgI_44,5723066111,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,33.996485,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Class A CDL Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-81.030183,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Richland County', 'Market']",Adzuna::API::Response::Location,"Market, Richland County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066114?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=1877FCFD5A8BB132D132F81E799DBC87188A7C1D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjExNCIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.5zTCNudgjtQCHROUWTuiLrLC_4SYQs7xs_lmUEIYKhg,5723066114,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,32.77864,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Class A CDL Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-79.937723,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Charleston County', 'James Island']",Adzuna::API::Response::Location,"James Island, Charleston County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066080?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=678C2FBA4CF97FBD64BF8C1EDDC809D158D8DCAC,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NjA4MCIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.rdXsHxLKcF_tmBqlaH_hF63nzNKxpxHRsgzyQkXSBvw,5723066080,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,30.690346,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Class A CDL Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-88.046777,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Mobile County', 'Mobile']",Adzuna::API::Response::Location,"Mobile, Mobile County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066117?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=EF6038423B4D6DC7916E77F59413DF36FDCC1D53,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGc4SmRPNUs4UkdMLTk2TWxUOE9CUSIsImkiOiI1NzIzMDY2MTE3In0.HJGNNHJc5wYbfdrYm8GgG5G9Hr-nrI0hVE87vij0LJU,5723066117,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,30.4293,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,Regional Truck Driver Owner Operator - 1yr EXP Required - Dry Van - $260k per year - Exxact Transport Inc,-84.2571,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Leon County', 'Tallahassee']",Adzuna::API::Response::Location,"Tallahassee, Leon County",contract
full_time,260000.0,https://www.adzuna.com/land/ad/5723066072?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=9A0DCEAD55D756BF6ADC2FBC016DD164ACC0CC02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGc4SmRPNUs4UkdMLTk2TWxUOE9CUSIsImkiOiI1NzIzMDY2MDcyIn0.wZTqANGDAfgze52I-YOQgachVhpn2kEZMZThUxNdgKk,5723066072,2026-05-08T10:50:23Z,Adzuna::API::Response::Job,0.0,30.420699,"Exxact Transport makes it EASY! Gross $260,000 Annually. Pay: Weekly Gross $4800-$6000 (70% Gross Line Haul, 100% Fuel Surcharge) Gross $260,000 Payday every Friday! Fuel Card provided with a .32 cent per gallon discount Route: RUN SOUTHEAST REGION ONLY: FL, GA, NC, SC, AL, LA, TX (Dallas & Houston) NO force dispatch 53’ Dry Van ONLY, NO trailer rental fees! 85% Drop & Hook, 90% No Touch. Benefits: Design your own home time, HOME WEEKLY Available! FREE Auto Liability & Cargo Insurance IFTA Prov…",0,CDL-A Owner Operator - 1yr EXP Required - Regional - Dry Van - $260k per year - Exxact Transport Inc,-87.219718,Adzuna::API::Response::Company,Exxact Transport Inc,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Escambia County', 'Pensacola']",Adzuna::API::Response::Location,"Pensacola, Escambia County",contract
full_time,66823.99,https://www.adzuna.com/land/ad/5723065991?se=pg8JdO5K8RGL-96MlT8OBQ&utm_medium=api&utm_source=abfa41a4&v=36F6A1D9CA90215D5A13A1A1F9EE0AC65D1D4E48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2NTk5MSIsInMiOiJwZzhKZE81SzhSR0wtOTZNbFQ4T0JRIn0.fUh6LDx851gS_qRBr8-YmUS45eG4xjeLciOzLzkbPOw,5723065991,2026-05-08T10:50:22Z,Adzuna::API::Response::Job,66823.99,32.275009,"Royal Trucking is Seeking Flatbed Class A Drivers . Now Actively Hiring CDL-A Flatbed Drivers! Pay Details: 1. New Company Flatbed Mileage Pay (CPM) The updated cents-per-mile (CPM) structure rewards tenure and experience, providing steady and predictable income based on miles driven. Mileage Pay Scale: 0–30 Days: $0.50 CPM 30 Days – 6 Months: $0.52 CPM 6 Months – 1 Year: $0.56 CPM 1 Year – 2 Years: $0.58 CPM 2 Years: 0.61 CPM 2. New Company Flatbed Percentage Pay In addition to CPM, drivers ma…",1,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Flatbed - Royal Trucking,-95.301669,Adzuna::API::Response::Company,Royal Trucking,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Smith County', 'St Louis']",Adzuna::API::Response::Location,"St Louis, Smith County",
